W=   0.0    , r=  0.0 (GV), d=1033.0 (g/cm^2), g=  0.20
            1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36           37           38           39           40           41           42           43           44           45           46           47           48           49           50           51           52           53           54           55           56           57           58           59           60           61           62           63           64           65           66           67           68           69           70           71           72           73           74           75           76           77           78           79           80           81           82
 -8.20000E-01  1.75570E-08  1.64748E-08  1.54846E-08  1.45845E-08  1.37738E-08  1.30531E-08  1.24242E-08  1.18906E-08  1.14570E-08  1.11303E-08  1.09195E-08  1.08354E-08  1.08916E-08  1.11040E-08  1.14911E-08  1.20737E-08  1.28746E-08  1.39177E-08  1.52273E-08  1.68263E-08  1.64483E-08  1.34671E-08  1.21328E-08  1.38177E-08  1.49960E-08  1.55270E-08  1.70271E-08  1.84137E-08  1.95260E-08  2.06281E-08  2.14525E-08  2.15318E-08  2.04806E-08  1.82988E-08  1.53785E-08  1.21429E-08  8.88433E-09  5.88398E-09  3.46658E-09  2.70609E-09  2.10275E-09  1.53796E-09  1.05447E-09  9.75165E-10  7.25785E-10  4.01328E-10  1.16043E-10  2.96781E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  5.15686E-08
 -8.00000E-01  1.74410E-08  1.63660E-08  1.53823E-08  1.44881E-08  1.36828E-08  1.29669E-08  1.23422E-08  1.18120E-08  1.13813E-08  1.10568E-08  1.08474E-08  1.07638E-08  1.08197E-08  1.10307E-08  1.14152E-08  1.19940E-08  1.27895E-08  1.38258E-08  1.51267E-08  1.67151E-08  1.63740E-08  1.34892E-08  1.22207E-08  1.39111E-08  1.51156E-08  1.57225E-08  1.73365E-08  1.88387E-08  2.00523E-08  2.12476E-08  2.21505E-08  2.22737E-08  2.12121E-08  1.89688E-08  1.59674E-08  1.26628E-08  9.35480E-09  6.31438E-09  3.85255E-09  3.02268E-09  2.34849E-09  1.71749E-09  1.17687E-09  1.04787E-09  7.65412E-10  4.21539E-10  1.26186E-10  3.30621E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  5.74936E-08
 -7.80000E-01  1.73242E-08  1.62564E-08  1.52793E-08  1.43911E-08  1.35912E-08  1.28800E-08  1.22595E-08  1.17329E-08  1.13051E-08  1.09828E-08  1.07747E-08  1.06917E-08  1.07472E-08  1.09568E-08  1.13387E-08  1.19136E-08  1.27038E-08  1.37332E-08  1.50254E-08  1.66031E-08  1.62991E-08  1.35114E-08  1.23092E-08  1.40050E-08  1.52359E-08  1.59188E-08  1.76467E-08  1.92641E-08  2.05779E-08  2.18651E-08  2.28451E-08  2.30121E-08  2.19421E-08  1.96403E-08  1.65601E-08  1.31875E-08  9.83031E-09  6.74967E-09  4.24295E-09  3.34286E-09  2.59696E-09  1.89897E-09  1.30058E-09  1.12133E-09  8.05446E-10  4.41952E-10  1.36420E-10  3.64653E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  6.34749E-08
 -7.60000E-01  1.72064E-08  1.61459E-08  1.51754E-08  1.42932E-08  1.34987E-08  1.27924E-08  1.21761E-08  1.16531E-08  1.12282E-08  1.09081E-08  1.07015E-08  1.06190E-08  1.06741E-08  1.08823E-08  1.12616E-08  1.18326E-08  1.26175E-08  1.36398E-08  1.49232E-08  1.64903E-08  1.62236E-08  1.35339E-08  1.23983E-08  1.40995E-08  1.53569E-08  1.61160E-08  1.79580E-08  1.96900E-08  2.11030E-08  2.24805E-08  2.35363E-08  2.37470E-08  2.26707E-08  2.03132E-08  1.71565E-08  1.37171E-08  1.03110E-08  7.19004E-09  4.63797E-09  3.66677E-09  2.84827E-09  2.08247E-09  1.42563E-09  1.19558E-09  8.45902E-10  4.62573E-10  1.46748E-10  3.98883E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  6.95144E-08
 -7.40000E-01  1.70876E-08  1.60344E-08  1.50706E-08  1.41946E-08  1.34056E-08  1.27041E-08  1.20921E-08  1.15727E-08  1.11507E-08  1.08328E-08  1.06276E-08  1.05457E-08  1.06004E-08  1.08072E-08  1.11839E-08  1.17509E-08  1.25304E-08  1.35457E-08  1.48202E-08  1.63764E-08  1.61476E-08  1.35564E-08  1.24881E-08  1.41947E-08  1.54786E-08  1.63141E-08  1.82702E-08  2.01164E-08  2.16275E-08  2.30937E-08  2.42239E-08  2.44784E-08  2.33977E-08  2.09876E-08  1.77569E-08  1.42517E-08  1.07972E-08  7.63568E-09  5.03776E-09  3.99456E-09  3.10252E-09  2.26808E-09  1.55209E-09  1.27065E-09  8.86795E-10  4.83412E-10  1.57172E-10  4.33318E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.56142E-08
 -7.20000E-01  1.69679E-08  1.59220E-08  1.49650E-08  1.40951E-08  1.33116E-08  1.26151E-08  1.20073E-08  1.14916E-08  1.10726E-08  1.07569E-08  1.05531E-08  1.04718E-08  1.05261E-08  1.07314E-08  1.11055E-08  1.16686E-08  1.24426E-08  1.34507E-08  1.47163E-08  1.62617E-08  1.60708E-08  1.35792E-08  1.25786E-08  1.42905E-08  1.56010E-08  1.65132E-08  1.85833E-08  2.05432E-08  2.21513E-08  2.37047E-08  2.49080E-08  2.52062E-08  2.41231E-08  2.16637E-08  1.83613E-08  1.47917E-08  1.12890E-08  8.08680E-09  5.44253E-09  4.32638E-09  3.35983E-09  2.45587E-09  1.68000E-09  1.34656E-09  9.28143E-10  5.04476E-10  1.67697E-10  4.67964E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  8.17766E-08
 -7.00000E-01  1.68471E-08  1.58087E-08  1.48585E-08  1.39947E-08  1.32168E-08  1.25253E-08  1.19219E-08  1.14098E-08  1.09937E-08  1.06803E-08  1.04780E-08  1.03973E-08  1.04512E-08  1.06550E-08  1.10265E-08  1.15855E-08  1.23540E-08  1.33550E-08  1.46116E-08  1.61459E-08  1.59935E-08  1.36022E-08  1.26698E-08  1.43870E-08  1.57242E-08  1.67132E-08  1.88975E-08  2.09706E-08  2.26745E-08  2.43135E-08  2.55884E-08  2.59303E-08  2.48469E-08  2.23413E-08  1.89699E-08  1.53371E-08  1.17866E-08  8.54363E-09  5.85248E-09  4.66239E-09  3.62032E-09  2.64592E-09  1.80943E-09  1.42336E-09  9.69963E-10  5.25773E-10  1.78327E-10  5.02828E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  8.80041E-08
 -6.80000E-01  1.67252E-08  1.56943E-08  1.47510E-08  1.38935E-08  1.31212E-08  1.24347E-08  1.18356E-08  1.13272E-08  1.09142E-08  1.06030E-08  1.04022E-08  1.03220E-08  1.03756E-08  1.05779E-08  1.09467E-08  1.15017E-08  1.22646E-08  1.32584E-08  1.45058E-08  1.60291E-08  1.59154E-08  1.36253E-08  1.27616E-08  1.44842E-08  1.58482E-08  1.69142E-08  1.92128E-08  2.13985E-08  2.31970E-08  2.49200E-08  2.62651E-08  2.66506E-08  2.55690E-08  2.30206E-08  1.95828E-08  1.58882E-08  1.22904E-08  9.00640E-09  6.26782E-09  5.00277E-09  3.88413E-09  2.83834E-09  1.94043E-09  1.50108E-09  1.01227E-09  5.47314E-10  1.89064E-10  5.37918E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  9.42991E-08
 -6.60000E-01  1.66022E-08  1.55789E-08  1.46425E-08  1.37913E-08  1.30247E-08  1.23432E-08  1.17486E-08  1.12439E-08  1.08339E-08  1.05251E-08  1.03257E-08  1.02461E-08  1.02993E-08  1.05001E-08  1.08662E-08  1.14171E-08  1.21744E-08  1.31609E-08  1.43992E-08  1.59112E-08  1.58367E-08  1.36487E-08  1.28543E-08  1.45821E-08  1.59729E-08  1.71163E-08  1.95291E-08  2.18270E-08  2.37188E-08  2.55240E-08  2.69380E-08  2.73671E-08  2.62895E-08  2.37017E-08  2.02003E-08  1.64453E-08  1.28005E-08  9.47537E-09  6.68878E-09  5.34770E-09  4.15140E-09  3.03323E-09  2.07308E-09  1.57975E-09  1.05510E-09  5.69108E-10  1.99915E-10  5.73243E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.00665E-07
 -6.40000E-01  1.64780E-08  1.54624E-08  1.45330E-08  1.36882E-08  1.29273E-08  1.22509E-08  1.16607E-08  1.11598E-08  1.07529E-08  1.04463E-08  1.02484E-08  1.01695E-08  1.02222E-08  1.04216E-08  1.07849E-08  1.13317E-08  1.20834E-08  1.30624E-08  1.42915E-08  1.57922E-08  1.57572E-08  1.36723E-08  1.29477E-08  1.46807E-08  1.60985E-08  1.73195E-08  1.98466E-08  2.22560E-08  2.42399E-08  2.61257E-08  2.76069E-08  2.80795E-08  2.70082E-08  2.43845E-08  2.08224E-08  1.70085E-08  1.33172E-08  9.95082E-09  7.11562E-09  5.69739E-09  4.42227E-09  3.23069E-09  2.20744E-09  1.65942E-09  1.09845E-09  5.91165E-10  2.10883E-10  6.08810E-11  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.07103E-07
