W=   0.0    , r=  0.0 (GV), d=1033.0 (g/cm^2), g=  0.20
            1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36           37           38           39           40           41           42           43           44           45           46           47           48           49           50           51           52           53           54           55           56           57           58           59           60           61           62           63           64           65           66           67           68           69           70           71           72           73           74           75           76           77           78           79           80           81           82
 -8.20000E-01  1.62772E-08  1.40561E-08  1.23488E-08  1.10400E-08  1.00404E-08  9.28076E-09  8.70739E-09  8.27852E-09  7.96161E-09  7.73125E-09  7.56744E-09  7.45397E-09  7.37751E-09  7.32614E-09  7.28814E-09  7.25042E-09  7.19652E-09  7.10421E-09  6.94299E-09  6.67322E-09  6.13222E-09  5.29344E-09  4.29459E-09  3.23419E-09  2.24552E-09  1.43867E-09  8.57104E-10  4.80606E-10  2.57494E-10  1.34018E-10  6.82709E-11  3.37881E-11  1.62134E-11  7.65062E-12  3.60363E-12  1.69666E-12  7.93782E-13  4.09625E-13  1.97007E-13  7.75548E-14  2.49161E-14  5.68670E-15  4.63102E-15  4.94116E-15  1.07026E-15  6.16894E-16  3.59577E-16  1.79245E-16  8.18383E-17  3.53490E-17  5.31425E-17  4.96725E-17  3.62339E-17  2.35786E-17  1.43617E-17  8.38043E-18  4.74678E-18  2.63106E-18  1.43493E-18  7.72916E-19  4.42667E-19  2.59077E-19  2.99136E-21  1.72541E-21  9.80746E-22  5.50543E-22  3.05806E-22  1.68365E-22  9.20201E-23  4.99854E-23  2.70308E-23  1.45555E-23  7.81002E-24  4.17851E-24  2.23028E-24  1.18809E-24  6.31922E-25  3.35676E-25  1.78141E-25  9.44568E-26  1.37984E-07
 -8.00000E-01  1.64111E-08  1.41718E-08  1.24504E-08  1.11308E-08  1.01230E-08  9.35713E-09  8.77904E-09  8.34664E-09  8.02712E-09  7.79487E-09  7.62971E-09  7.51531E-09  7.43822E-09  7.38643E-09  7.34811E-09  7.31008E-09  7.25574E-09  7.16267E-09  7.00012E-09  6.72813E-09  6.18603E-09  5.34593E-09  4.34278E-09  3.27536E-09  2.27807E-09  1.46256E-09  8.73546E-10  4.91360E-10  2.64293E-10  1.38246E-10  7.08738E-11  3.53569E-11  1.71299E-11  8.17041E-12  3.89041E-12  1.85033E-12  8.75172E-13  4.57603E-13  2.19989E-13  8.66104E-14  2.78280E-14  6.35162E-15  4.68444E-15  4.95641E-15  1.15911E-15  6.88890E-16  4.01520E-16  2.00149E-16  9.13830E-17  3.94725E-17  5.43259E-17  4.97683E-17  3.60494E-17  2.33800E-17  1.42144E-17  8.28521E-18  4.68945E-18  2.59800E-18  1.41640E-18  7.62733E-19  4.36789E-19  2.55637E-19  2.95164E-21  1.70250E-21  9.67724E-22  5.43233E-22  3.01746E-22  1.66129E-22  9.07983E-23  4.93217E-23  2.66719E-23  1.43622E-23  7.70632E-24  4.12303E-24  2.20066E-24  1.17231E-24  6.23531E-25  3.31219E-25  1.75776E-25  9.32026E-26  1.40450E-07
 -7.80000E-01  1.65457E-08  1.42880E-08  1.25525E-08  1.12221E-08  1.02060E-08  9.43388E-09  8.85105E-09  8.41511E-09  8.09297E-09  7.85881E-09  7.69230E-09  7.57695E-09  7.49924E-09  7.44702E-09  7.40839E-09  7.37004E-09  7.31526E-09  7.22142E-09  7.05754E-09  6.78332E-09  6.24014E-09  5.39874E-09  4.39129E-09  3.31683E-09  2.31089E-09  1.48667E-09  8.90143E-10  5.02222E-10  2.71165E-10  1.42521E-10  7.35076E-11  3.69451E-11  1.80582E-11  8.69710E-12  4.18111E-12  2.00617E-12  9.57701E-13  5.06139E-13  2.43217E-13  9.57650E-14  3.07723E-14  7.02401E-15  4.73847E-15  4.97182E-15  1.24894E-15  7.61664E-16  4.43913E-16  2.21276E-16  1.01030E-16  4.36402E-17  5.55221E-17  4.98652E-17  3.58629E-17  2.31793E-17  1.40655E-17  8.18893E-18  4.63148E-18  2.56457E-18  1.39767E-18  7.52437E-19  4.30846E-19  2.52158E-19  2.91147E-21  1.67933E-21  9.54555E-22  5.35841E-22  2.97640E-22  1.63868E-22  8.95628E-23  4.86506E-23  2.63090E-23  1.41668E-23  7.60145E-24  4.06693E-24  2.17072E-24  1.15636E-24  6.15046E-25  3.26712E-25  1.73384E-25  9.19344E-26  1.42925E-07
 -7.60000E-01  1.66810E-08  1.44049E-08  1.26552E-08  1.13139E-08  1.02895E-08  9.51104E-09  8.92344E-09  8.48394E-09  8.15916E-09  7.92309E-09  7.75522E-09  7.63893E-09  7.56057E-09  7.50793E-09  7.46898E-09  7.43032E-09  7.37509E-09  7.28049E-09  7.11526E-09  6.83880E-09  6.29455E-09  5.45189E-09  4.44014E-09  3.35862E-09  2.34398E-09  1.51100E-09  9.06902E-10  5.13197E-10  2.78112E-10  1.46847E-10  7.61734E-11  3.85535E-11  1.89987E-11  9.23097E-12  4.47590E-12  2.16424E-12  1.04142E-12  5.55254E-13  2.66700E-13  1.05022E-13  3.37502E-14  7.70416E-15  4.79312E-15  4.98742E-15  1.33978E-15  8.35246E-16  4.86772E-16  2.42634E-16  1.10782E-16  4.78537E-17  5.67314E-17  4.99632E-17  3.56742E-17  2.29763E-17  1.39150E-17  8.09155E-18  4.57285E-18  2.53076E-18  1.37872E-18  7.42021E-19  4.24834E-19  2.48639E-19  2.87085E-21  1.65590E-21  9.41235E-22  5.28363E-22  2.93486E-22  1.61582E-22  8.83130E-23  4.79717E-23  2.59418E-23  1.39691E-23  7.49538E-24  4.01017E-24  2.14043E-24  1.14023E-24  6.06464E-25  3.22152E-25  1.70965E-25  9.06515E-26  1.45411E-07
 -7.40000E-01  1.68171E-08  1.45224E-08  1.27584E-08  1.14062E-08  1.03734E-08  9.58862E-09  8.99623E-09  8.55313E-09  8.22571E-09  7.98771E-09  7.81847E-09  7.70123E-09  7.62224E-09  7.56916E-09  7.52990E-09  7.49092E-09  7.43524E-09  7.33987E-09  7.17330E-09  6.89458E-09  6.34928E-09  5.50538E-09  4.48934E-09  3.40073E-09  2.37736E-09  1.53555E-09  9.23827E-10  5.24288E-10  2.85137E-10  1.51223E-10  7.88724E-11  4.01829E-11  1.99519E-11  9.77231E-12  4.77493E-12  2.32466E-12  1.12637E-12  6.04971E-13  2.90449E-13  1.14386E-13  3.67631E-14  8.39236E-15  4.84842E-15  5.00319E-15  1.43167E-15  9.09667E-16  5.30114E-16  2.64232E-16  1.20643E-16  5.21147E-17  5.79546E-17  5.00622E-17  3.54834E-17  2.27710E-17  1.37626E-17  7.99304E-18  4.51353E-18  2.49656E-18  1.35954E-18  7.31482E-19  4.18750E-19  2.45079E-19  2.82974E-21  1.63219E-21  9.27757E-22  5.20797E-22  2.89284E-22  1.59268E-22  8.70484E-23  4.72848E-23  2.55704E-23  1.37690E-23  7.38805E-24  3.95275E-24  2.10978E-24  1.12390E-24  5.97780E-25  3.17539E-25  1.68516E-25  8.93534E-26  1.47908E-07
 -7.20000E-01  1.69539E-08  1.46405E-08  1.28622E-08  1.14990E-08  1.04578E-08  9.66662E-09  9.06941E-09  8.62271E-09  8.29263E-09  8.05269E-09  7.88207E-09  7.76388E-09  7.68425E-09  7.63074E-09  7.59116E-09  7.55186E-09  7.49573E-09  7.39958E-09  7.23165E-09  6.95067E-09  6.40432E-09  5.55922E-09  4.53890E-09  3.44319E-09  2.41103E-09  1.56033E-09  9.40926E-10  5.35501E-10  2.92244E-10  1.55653E-10  8.16061E-11  4.18340E-11  2.09184E-11  1.03214E-11  5.07839E-12  2.48750E-12  1.21260E-12  6.55312E-13  3.14472E-13  1.23861E-13  3.98122E-14  9.08892E-15  4.90438E-15  5.01915E-15  1.52465E-15  9.84958E-16  5.73958E-16  2.86079E-16  1.30619E-16  5.64252E-17  5.91919E-17  5.01624E-17  3.52904E-17  2.25632E-17  1.36085E-17  7.89335E-18  4.45350E-18  2.46194E-18  1.34014E-18  7.20816E-19  4.12593E-19  2.41475E-19  2.78813E-21  1.60819E-21  9.14115E-22  5.13140E-22  2.85030E-22  1.56926E-22  8.57684E-23  4.65895E-23  2.51944E-23  1.35666E-23  7.27942E-24  3.89463E-24  2.07875E-24  1.10737E-24  5.88990E-25  3.12870E-25  1.66039E-25  8.80395E-26  1.50417E-07
 -7.00000E-01  1.70915E-08  1.47593E-08  1.29666E-08  1.15923E-08  1.05427E-08  9.74507E-09  9.14301E-09  8.69269E-09  8.35993E-09  8.11804E-09  7.94604E-09  7.82689E-09  7.74661E-09  7.69267E-09  7.65276E-09  7.61315E-09  7.55656E-09  7.45963E-09  7.29034E-09  7.00707E-09  6.45970E-09  5.61343E-09  4.58884E-09  3.48600E-09  2.44500E-09  1.58536E-09  9.58205E-10  5.46840E-10  2.99436E-10  1.60139E-10  8.43758E-11  4.35079E-11  2.18987E-11  1.08787E-11  5.38647E-12  2.65289E-12  1.30018E-12  7.06305E-13  3.38783E-13  1.33450E-13  4.28990E-14  9.79420E-15  4.96105E-15  5.03532E-15  1.61877E-15  1.06116E-15  6.18325E-16  3.08186E-16  1.40713E-16  6.07870E-17  6.04441E-17  5.02639E-17  3.50950E-17  2.23529E-17  1.34524E-17  7.79243E-18  4.39273E-18  2.42689E-18  1.32049E-18  7.10016E-19  4.06359E-19  2.37827E-19  2.74600E-21  1.58389E-21  9.00303E-22  5.05386E-22  2.80723E-22  1.54555E-22  8.44724E-23  4.58855E-23  2.48137E-23  1.33616E-23  7.16942E-24  3.83578E-24  2.04734E-24  1.09064E-24  5.80090E-25  3.08143E-25  1.63530E-25  8.67092E-26  1.52937E-07
 -6.80000E-01  1.72299E-08  1.48788E-08  1.30716E-08  1.16862E-08  1.06281E-08  9.82398E-09  9.21704E-09  8.76307E-09  8.42762E-09  8.18377E-09  8.01038E-09  7.89026E-09  7.80933E-09  7.75495E-09  7.71473E-09  7.67479E-09  7.61775E-09  7.52003E-09  7.34937E-09  7.06381E-09  6.51543E-09  5.66801E-09  4.63916E-09  3.52917E-09  2.47929E-09  1.61064E-09  9.75672E-10  5.58310E-10  3.06716E-10  1.64682E-10  8.71830E-11  4.52054E-11  2.28934E-11  1.14443E-11  5.69937E-12  2.82094E-12  1.38917E-12  7.57975E-13  3.63391E-13  1.43160E-13  4.60252E-14  1.05085E-14  5.01845E-15  5.05168E-15  1.71407E-15  1.13830E-15  6.63234E-16  3.30562E-16  1.50930E-16  6.52023E-17  6.17118E-17  5.03666E-17  3.48971E-17  2.21400E-17  1.32944E-17  7.69023E-18  4.33119E-18  2.39139E-18  1.30059E-18  6.99078E-19  4.00044E-19  2.34131E-19  2.70333E-21  1.55927E-21  8.86313E-22  4.97533E-22  2.76361E-22  1.52153E-22  8.31598E-23  4.51725E-23  2.44281E-23  1.31540E-23  7.05802E-24  3.77618E-24  2.01553E-24  1.07369E-24  5.71076E-25  3.03355E-25  1.60989E-25  8.53619E-26  1.55469E-07
 -6.60000E-01  1.73691E-08  1.49991E-08  1.31772E-08  1.17806E-08  1.07139E-08  9.90336E-09  9.29152E-09  8.83388E-09  8.49571E-09  8.24990E-09  8.07511E-09  7.95402E-09  7.87243E-09  7.81762E-09  7.77706E-09  7.73681E-09  7.67930E-09  7.58079E-09  7.40876E-09  7.12089E-09  6.57151E-09  5.72299E-09  4.68989E-09  3.57272E-09  2.51391E-09  1.63618E-09  9.93332E-10  5.69916E-10  3.14088E-10  1.69287E-10  9.00295E-11  4.69276E-11  2.39031E-11  1.20189E-11  6.01731E-12  2.99176E-12  1.47962E-12  8.10354E-13  3.88310E-13  1.52994E-13  4.91924E-14  1.12323E-14  5.07661E-15  5.06827E-15  1.81060E-15  1.21642E-15  7.08711E-16  3.53219E-16  1.61276E-16  6.96733E-17  6.29955E-17  5.04706E-17  3.46968E-17  2.19243E-17  1.31344E-17  7.58670E-18  4.26884E-18  2.35543E-18  1.28043E-18  6.87995E-19  3.93646E-19  2.30387E-19  2.66009E-21  1.53434E-21  8.72138E-22  4.89576E-22  2.71941E-22  1.49720E-22  8.18298E-23  4.44500E-23  2.40374E-23  1.29436E-23  6.94514E-24  3.71578E-24  1.98330E-24  1.05652E-24  5.61943E-25  2.98503E-25  1.58414E-25  8.39967E-26  1.58014E-07
 -6.40000E-01  1.75092E-08  1.51200E-08  1.32835E-08  1.18756E-08  1.08004E-08  9.98323E-09  9.36646E-09  8.90513E-09  8.56423E-09  8.31644E-09  8.14023E-09  8.01817E-09  7.93592E-09  7.88067E-09  7.83979E-09  7.79921E-09  7.74124E-09  7.64193E-09  7.46851E-09  7.17832E-09  6.62797E-09  5.77838E-09  4.74103E-09  3.61667E-09  2.54887E-09  1.66199E-09  1.01120E-09  5.81665E-10  3.21555E-10  1.73954E-10  9.29168E-11  4.86757E-11  2.49285E-11  1.26027E-11  6.34053E-12  3.16549E-12  1.57160E-12  8.63471E-13  4.13553E-13  1.62959E-13  5.24023E-14  1.19660E-14  5.13556E-15  5.08507E-15  1.90842E-15  1.29557E-15  7.54778E-16  3.76169E-16  1.71756E-16  7.42024E-17  6.42960E-17  5.05760E-17  3.44937E-17  2.17058E-17  1.29722E-17  7.48178E-18  4.20564E-18  2.31898E-18  1.25999E-18  6.76761E-19  3.87161E-19  2.26591E-19  2.61627E-21  1.50906E-21  8.57769E-22  4.81510E-22  2.67461E-22  1.47253E-22  8.04817E-23  4.37177E-23  2.36414E-23  1.27303E-23  6.83072E-24  3.65457E-24  1.95062E-24  1.03911E-24  5.52685E-25  2.93585E-25  1.55804E-25  8.26128E-26  1.60572E-07
