ID d(g/cm2) R(GV)          p1          p2          p3          p4          p5          p6          p7          p8          p9          p*
 1    0.765   1.0   7.938E-02   8.172E-01   2.701E+00   3.660E-01  -2.796E-01   3.268E+00   4.166E-01   7.311E-02   1.272E+00   4.782E-01
 1    0.765   3.0   8.002E-02   8.495E-01   2.790E+00   3.513E-01  -3.156E-01   3.300E+00   3.659E-01   7.999E-02   1.546E+00   4.971E-01
 1    0.765   5.0   8.184E-02   8.898E-01   2.885E+00   3.609E-01  -3.753E-01   3.449E+00   3.415E-01   8.126E-02   1.681E+00   4.479E-01
 1    0.765   7.0   6.708E-02   1.539E+00   3.384E+00   5.335E-01  -5.866E-01   3.588E+00   1.854E-01   3.642E-02  -1.912E+00   2.438E+00
 1    0.765  10.0   6.527E-02   1.714E+00   3.450E+00   5.132E-01  -7.105E-01   3.613E+00   1.854E-01   4.010E-02  -1.999E+00   2.395E+00
 1    0.765  15.0   5.726E-02   1.395E+00   3.128E+00   3.754E-01  -7.416E-01   3.499E+00   2.544E-01   5.096E-02  -1.989E+00   2.480E+00
 1    0.765  20.0   6.123E-02   1.420E+00   3.194E+00   3.985E-01  -7.487E-01   3.594E+00   2.525E-01   3.293E-02  -1.998E+00   2.424E+00
 1    1.901   1.0   8.102E-02   1.234E+00   2.564E+00   4.192E-01  -1.091E+00   2.921E+00   4.370E-01   1.830E-02   4.160E-01   2.171E-01
 1    1.901   3.0   8.163E-02   1.013E+00   2.544E+00   3.882E-01  -8.837E-01   2.957E+00   4.348E-01   2.504E-02   6.664E-01   3.730E-01
 1    1.901   5.0   7.654E-02   1.004E+00   2.677E+00   3.842E-01  -8.612E-01   3.113E+00   3.664E-01   2.951E-02  -7.303E-01   2.253E+00
 1    1.901   7.0   8.026E-02   1.345E+00   2.754E+00   3.838E-01  -1.253E+00   3.121E+00   3.921E-01   3.318E-02   5.294E-01   2.036E-01
 1    1.901  10.0   8.118E-02   1.189E+00   2.830E+00   4.153E-01  -1.123E+00   3.361E+00   3.923E-01   1.030E-02   2.589E-01   2.475E+00
 1    1.901  15.0   8.412E-02   1.361E+00   2.980E+00   4.588E-01  -8.650E-02   3.187E+00   7.066E-02  -1.535E+00   3.742E+00   4.752E-01
 1    1.901  20.0   7.665E-02   1.730E+00   3.020E+00   3.845E-01  -1.556E+00   3.328E+00   3.384E-01   2.165E-02  -1.985E+00   2.494E+00
 1    4.091   1.0   7.916E-02   6.600E-01   2.206E+00   5.133E-01  -6.363E-01   3.102E+00   4.193E-01  -9.241E-02   1.362E+00   2.816E-01
 1    4.091   3.0   7.922E-02   6.840E-01   2.304E+00   4.989E-01  -6.481E-01   3.116E+00   3.825E-01  -9.231E-02   1.468E+00   2.986E-01
 1    4.091   5.0   7.999E-02   7.376E-01   2.446E+00   4.955E-01  -6.889E-01   3.182E+00   3.359E-01  -9.449E-02   1.599E+00   2.968E-01
 1    4.091   7.0   7.825E-02   4.891E-01   2.459E+00   3.537E-01  -5.936E-01   3.252E+00   3.364E-01   2.773E-02   3.034E-01   8.817E-01
 1    4.091  10.0   8.069E-02   6.011E-01   2.631E+00   3.808E-01  -7.215E-01   3.316E+00   3.266E-01   2.910E-02   5.947E-01   3.921E-01
 1    4.091  15.0   7.965E-02   1.263E+00   2.815E+00   5.678E-01  -1.123E+00   3.382E+00   3.367E-01  -1.728E-01   1.744E+00   3.457E-01
 1    4.091  20.0   6.808E-02   1.386E+00   2.892E+00   3.986E-01  -1.480E+00   3.251E+00   3.473E-01   1.984E-02  -1.805E+00   5.705E-02
 1    9.503   1.0   8.330E-02   9.327E-01   2.406E+00   5.874E-01  -9.220E-01   2.842E+00   4.499E-01  -9.402E-02   1.076E+00   3.330E-01
 1    9.503   3.0   8.234E-02   3.937E-01   2.319E+00   3.706E-01  -5.232E-01   2.864E+00   3.630E-01   4.725E-02   2.099E+00   1.489E+00
 1    9.503   5.0   8.218E-02   3.762E-01   2.392E+00   3.597E-01  -5.103E-01   2.959E+00   3.350E-01   5.193E-02   2.035E+00   1.490E+00
 1    9.503   7.0   8.213E-02   3.460E-01   2.435E+00   3.755E-01  -4.821E-01   3.067E+00   3.230E-01   5.400E-02   2.274E+00   1.721E+00
 1    9.503  10.0   7.081E-02   6.801E-01   2.787E+00   4.806E-01  -7.735E-01   3.147E+00   3.445E-01   2.254E-02  -1.577E+00   2.454E+00
 1    9.503  15.0   7.496E-02   1.451E+00   2.751E+00   6.848E-01  -1.323E+00   3.196E+00   4.713E-01  -2.035E-01   1.341E+00   4.313E-01
 1    9.503  20.0   7.124E-02   1.132E+00   2.759E+00   6.048E-01  -1.100E+00   3.187E+00   4.176E-01  -1.033E-01   1.376E+00   3.353E-01
 1   17.103   1.0   8.175E-02   7.915E-01   2.426E+00   5.534E-01  -8.213E-01   2.737E+00   4.331E-01  -5.200E-02   9.581E-01   2.921E-01
 1   17.103   3.0   8.234E-02   8.584E-01   2.445E+00   5.332E-01  -8.769E-01   2.758E+00   4.172E-01  -6.379E-02   1.083E+00   2.865E-01
 1   17.103   5.0   8.070E-02   2.749E-01   2.367E+00   4.130E-01  -3.829E-01   2.922E+00   3.150E-01   2.728E-02   2.773E+00   1.843E+00
 1   17.103   7.0   8.284E-02   8.389E-01   2.633E+00   5.624E-01  -8.680E-01   2.942E+00   4.165E-01  -5.376E-02   1.107E+00   2.782E-01
 1   17.103  10.0   8.129E-02   6.943E-01   2.793E+00   4.482E-01  -7.848E-01   3.012E+00   3.515E-01   9.194E-03   1.572E-06   1.448E+00
